,dataset,filename,actor,emotion,statement,length,gender
296,TESS,clean/TESS/OAF_wire_angry.wav,OAF,angry,wire,1.5956009070294785,female
297,TESS,clean/TESS/YAF_note_sad.wav,YAF,sad,note,2.423174603174603,female
298,TESS,clean/TESS/YAF_loaf_ps.wav,YAF,surprised,loaf,1.84,female
299,TESS,clean/TESS/YAF_lid_sad.wav,YAF,sad,lid,2.2331972789115646,female
300,TESS,clean/TESS/OAF_juice_happy.wav,OAF,happy,juice,2.092063492063492,female
301,TESS,clean/TESS/OAF_fail_happy.wav,OAF,happy,fail,1.9751927437641723,female
302,TESS,clean/TESS/OAF_said_sad.wav,OAF,sad,said,2.3937414965986394,female
303,TESS,clean/TESS/OAF_said_disgust.wav,OAF,disgusted,said,2.2290702947845804,female
304,TESS,clean/TESS/OAF_lease_happy.wav,OAF,happy,lease,2.2475736961451247,female
305,TESS,clean/TESS/OAF_far_ps.wav,OAF,surprised,far,2.0484353741496597,female
306,TESS,clean/TESS/YAF_mode_angry.wav,YAF,angry,mode,1.924263038548753,female
307,TESS,clean/TESS/YAF_dip_ps.wav,YAF,surprised,dip,1.9300226757369614,female
308,TESS,clean/TESS/OAF_name_sad.wav,OAF,sad,name,2.6081179138321997,female
309,TESS,clean/TESS/OAF_shall_happy.wav,OAF,happy,shall,2.069160997732426,female
310,TESS,clean/TESS/YAF_yes_neutral.wav,YAF,neutral,yes,1.9801360544217688,female
311,TESS,clean/TESS/OAF_cause_sad.wav,OAF,sad,cause,2.4594104308390023,female
312,TESS,clean/TESS/OAF_dodge_angry.wav,OAF,angry,dodge,1.6458956916099774,female
313,TESS,clean/TESS/YAF_home_fear.wav,YAF,fearful,home,1.39859410430839,female
314,TESS,clean/TESS/YAF_fit_fear.wav,YAF,fearful,fit,1.773424036281179,female
315,TESS,clean/TESS/OAF_neat_disgust.wav,OAF,disgusted,neat,2.3856689342403627,female
316,TESS,clean/TESS/YAF_pool_happy.wav,YAF,happy,pool,1.7663492063492063,female
317,TESS,clean/TESS/YAF_read_fear.wav,YAF,fearful,read,1.8338321995464852,female
318,TESS,clean/TESS/OAF_beg_angry.wav,OAF,angry,beg,1.5461678004535147,female
319,TESS,clean/TESS/OAF_bone_fear.wav,OAF,fearful,bone,1.386938775510204,female
320,TESS,clean/TESS/OAF_bath_angry.wav,OAF,angry,bath,1.606893424036281,female
321,TESS,clean/TESS/OAF_near_happy.wav,OAF,happy,near,2.0152380952380953,female
322,TESS,clean/TESS/YAF_pad_ps.wav,YAF,surprised,pad,1.8645804988662131,female
323,TESS,clean/TESS/YAF_sheep_sad.wav,YAF,sad,sheep,2.34281179138322,female
324,TESS,clean/TESS/OAF_thought_ps.wav,OAF,surprised,thought,1.7731065759637188,female
325,TESS,clean/TESS/OAF_bar_sad.wav,OAF,sad,bar,2.4938775510204083,female
326,TESS,clean/TESS/YAF_chat_fear.wav,YAF,fearful,chat,1.7469387755102042,female
327,TESS,clean/TESS/OAF_rose_disgust.wav,OAF,disgusted,rose,2.6661678004535148,female
328,TESS,clean/TESS/YAF_boat_angry.wav,YAF,angry,boat,1.657641723356009,female
329,TESS,clean/TESS/YAF_book_happy.wav,YAF,happy,book,1.9095691609977323,female
330,TESS,clean/TESS/YAF_shirt_sad.wav,YAF,sad,shirt,2.2001814058956914,female
331,TESS,clean/TESS/YAF_room_neutral.wav,YAF,neutral,room,2.0917460317460317,female
332,TESS,clean/TESS/YAF_said_happy.wav,YAF,happy,said,1.8884807256235827,female
333,TESS,clean/TESS/OAF_cause_angry.wav,OAF,angry,cause,1.695873015873016,female
334,TESS,clean/TESS/YAF_knock_disgust.wav,YAF,disgusted,knock,2.2634920634920634,female
335,TESS,clean/TESS/YAF_soap_angry.wav,YAF,angry,soap,2.2085260770975057,female
336,TESS,clean/TESS/OAF_south_ps.wav,OAF,surprised,south,2.176825396825397,female
337,TESS,clean/TESS/YAF_sour_fear.wav,YAF,fearful,sour,1.7239909297052154,female
338,TESS,clean/TESS/OAF_turn_happy.wav,OAF,happy,turn,2.0099773242630388,female
339,TESS,clean/TESS/OAF_puff_sad.wav,OAF,sad,puff,2.3472108843537414,female
340,TESS,clean/TESS/OAF_lean_fear.wav,OAF,fearful,lean,1.4872562358276644,female
341,TESS,clean/TESS/OAF_rose_angry.wav,OAF,angry,rose,1.8603174603174604,female
342,TESS,clean/TESS/YAF_ton_ps.wav,YAF,surprised,ton,1.791655328798186,female
343,TESS,clean/TESS/YAF_soup_neutral.wav,YAF,neutral,soup,2.187392290249433,female
344,TESS,clean/TESS/OAF_wheat_angry.wav,OAF,angry,wheat,1.5331519274376417,female
345,TESS,clean/TESS/OAF_loaf_neutral.wav,OAF,neutral,loaf,2.1983219954648527,female
346,TESS,clean/TESS/OAF_tough_angry.wav,OAF,angry,tough,1.466485260770975,female
347,TESS,clean/TESS/OAF_wire_fear.wav,OAF,fearful,wire,1.7034467120181407,female
348,TESS,clean/TESS/OAF_hate_fear.wav,OAF,fearful,hate,1.497142857142857,female
349,TESS,clean/TESS/OAF_home_sad.wav,OAF,sad,home,2.246031746031746,female
350,TESS,clean/TESS/OAF_when_angry.wav,OAF,angry,when,1.6379138321995466,female
351,TESS,clean/TESS/OAF_hash_angry.wav,OAF,angry,hash,1.6957369614512472,female
352,TESS,clean/TESS/OAF_base_fear.wav,OAF,fearful,base,1.8691609977324264,female
353,TESS,clean/TESS/YAF_void_happy.wav,YAF,happy,void,2.1444897959183673,female
354,TESS,clean/TESS/OAF_hole_sad.wav,OAF,sad,hole,2.576825396825397,female
355,TESS,clean/TESS/YAF_mood_happy.wav,YAF,happy,mood,1.8143764172335601,female
356,TESS,clean/TESS/YAF_tip_happy.wav,YAF,happy,tip,1.7580952380952382,female
357,TESS,clean/TESS/OAF_gap_fear.wav,OAF,fearful,gap,1.6879818594104308,female
358,TESS,clean/TESS/YAF_rose_ps.wav,YAF,surprised,rose,2.056689342403628,female
359,TESS,clean/TESS/OAF_take_fear.wav,OAF,fearful,take,1.6050340136054422,female
360,TESS,clean/TESS/YAF_hate_sad.wav,YAF,sad,hate,2.0765986394557823,female
361,TESS,clean/TESS/YAF_wash_happy.wav,YAF,happy,wash,2.12,female
362,TESS,clean/TESS/OAF_cheek_ps.wav,OAF,surprised,cheek,2.0220861678004534,female
363,TESS,clean/TESS/YAF_lore_angry.wav,YAF,angry,lore,2.2145578231292515,female
364,TESS,clean/TESS/YAF_jug_disgust.wav,YAF,disgusted,jug,2.3909297052154197,female
365,TESS,clean/TESS/OAF_tip_sad.wav,OAF,sad,tip,2.7263492063492065,female
366,TESS,clean/TESS/YAF_lore_ps.wav,YAF,surprised,lore,1.7648526077097506,female
367,TESS,clean/TESS/OAF_sour_sad.wav,OAF,sad,sour,2.737278911564626,female
368,TESS,clean/TESS/OAF_base_ps.wav,OAF,surprised,base,2.1643083900226756,female
369,TESS,clean/TESS/YAF_dodge_neutral.wav,YAF,neutral,dodge,2.1765986394557824,female
370,TESS,clean/TESS/YAF_limb_happy.wav,YAF,happy,limb,1.8229478458049886,female
371,TESS,clean/TESS/OAF_shout_angry.wav,OAF,angry,shout,1.398140589569161,female
372,TESS,clean/TESS/OAF_wire_neutral.wav,OAF,neutral,wire,2.1405895691609977,female
373,TESS,clean/TESS/YAF_home_disgust.wav,YAF,disgusted,home,2.2826303854875283,female
374,TESS,clean/TESS/OAF_sheep_fear.wav,OAF,fearful,sheep,1.7700680272108844,female
375,TESS,clean/TESS/YAF_learn_neutral.wav,YAF,neutral,learn,2.0374603174603174,female
376,TESS,clean/TESS/YAF_road_ps.wav,YAF,surprised,road,1.7494784580498866,female
377,TESS,clean/TESS/YAF_met_neutral.wav,YAF,neutral,met,1.9830385487528344,female
378,TESS,clean/TESS/YAF_dab_disgust.wav,YAF,disgusted,dab,2.1918820861678006,female
379,TESS,clean/TESS/YAF_bar_fear.wav,YAF,fearful,bar,1.6644444444444444,female
380,TESS,clean/TESS/OAF_bath_ps.wav,OAF,surprised,bath,2.0751020408163265,female
381,TESS,clean/TESS/OAF_king_ps.wav,OAF,surprised,king,1.9134240362811792,female
382,TESS,clean/TESS/OAF_vine_fear.wav,OAF,fearful,vine,1.6799092970521543,female
383,TESS,clean/TESS/OAF_gas_disgust.wav,OAF,disgusted,gas,2.406575963718821,female
384,TESS,clean/TESS/OAF_deep_disgust.wav,OAF,disgusted,deep,2.4027210884353742,female
385,TESS,clean/TESS/OAF_shawl_happy.wav,OAF,happy,shawl,1.9738321995464854,female
386,TESS,clean/TESS/YAF_kill_neutral.wav,YAF,neutral,kill,1.9954648526077097,female
387,TESS,clean/TESS/YAF_tire_disgust.wav,YAF,disgusted,tire,2.368888888888889,female
388,TESS,clean/TESS/OAF_vote_happy.wav,OAF,happy,vote,1.9826757369614512,female
389,TESS,clean/TESS/OAF_get_disgust.wav,OAF,disgusted,get,2.1799546485260772,female
390,TESS,clean/TESS/OAF_nag_happy.wav,OAF,happy,nag,2.006893424036281,female
391,TESS,clean/TESS/OAF_luck_ps.wav,OAF,surprised,luck,2.2034920634920634,female
392,TESS,clean/TESS/YAF_get_happy.wav,YAF,happy,get,1.9146031746031746,female
393,TESS,clean/TESS/YAF_fall_ps.wav,YAF,surprised,fall,2.0913832199546487,female
394,TESS,clean/TESS/OAF_room_happy.wav,OAF,happy,room,1.9722448979591836,female
395,TESS,clean/TESS/YAF_road_disgust.wav,YAF,disgusted,road,2.3072108843537413,female
396,TESS,clean/TESS/YAF_time_ps.wav,YAF,surprised,time,1.9523809523809523,female
397,TESS,clean/TESS/OAF_join_happy.wav,OAF,happy,join,2.01297052154195,female
398,TESS,clean/TESS/YAF_lean_neutral.wav,YAF,neutral,lean,2.111337868480726,female
399,TESS,clean/TESS/YAF_wire_sad.wav,YAF,sad,wire,2.459501133786848,female
400,TESS,clean/TESS/YAF_far_happy.wav,YAF,happy,far,1.938185941043084,female
401,TESS,clean/TESS/OAF_lose_angry.wav,OAF,angry,lose,1.6755102040816328,female
402,TESS,clean/TESS/YAF_vote_ps.wav,YAF,surprised,vote,2.011292517006803,female
403,TESS,clean/TESS/YAF_near_neutral.wav,YAF,neutral,near,2.205124716553288,female
404,TESS,clean/TESS/OAF_hash_disgust.wav,OAF,disgusted,hash,2.608299319727891,female
405,TESS,clean/TESS/YAF_ripe_angry.wav,YAF,angry,ripe,1.9119274376417235,female
406,TESS,clean/TESS/OAF_germ_sad.wav,OAF,sad,germ,2.5038095238095237,female
407,TESS,clean/TESS/OAF_ring_fear.wav,OAF,fearful,ring,1.62421768707483,female
408,TESS,clean/TESS/YAF_ton_sad.wav,YAF,sad,ton,2.1569614512471653,female
409,TESS,clean/TESS/OAF_mode_ps.wav,OAF,surprised,mode,2.1965532879818594,female
410,TESS,clean/TESS/OAF_read_ps.wav,OAF,surprised,read,2.0053514739229024,female
411,TESS,clean/TESS/OAF_sure_happy.wav,OAF,happy,sure,1.94,female
412,TESS,clean/TESS/OAF_dodge_neutral.wav,OAF,neutral,dodge,2.1122902494331064,female
413,TESS,clean/TESS/YAF_burn_happy.wav,YAF,happy,burn,1.7868934240362813,female
414,TESS,clean/TESS/OAF_date_angry.wav,OAF,angry,date,1.4569160997732427,female
415,TESS,clean/TESS/YAF_luck_happy.wav,YAF,happy,luck,1.8229478458049886,female
416,TESS,clean/TESS/YAF_bar_angry.wav,YAF,angry,bar,2.010748299319728,female
417,TESS,clean/TESS/YAF_burn_disgust.wav,YAF,disgusted,burn,2.08562358276644,female
418,TESS,clean/TESS/YAF_witch_sad.wav,YAF,sad,witch,2.2190022675736962,female
419,TESS,clean/TESS/YAF_pick_fear.wav,YAF,fearful,pick,1.7747845804988662,female
420,TESS,clean/TESS/OAF_raid_disgust.wav,OAF,disgusted,raid,2.4417687074829932,female
421,TESS,clean/TESS/OAF_learn_neutral.wav,OAF,neutral,learn,2.0872562358276645,female
422,TESS,clean/TESS/YAF_gas_ps.wav,YAF,surprised,gas,2.052517006802721,female
423,TESS,clean/TESS/YAF_make_disgust.wav,YAF,disgusted,make,2.419501133786848,female
424,TESS,clean/TESS/OAF_goal_sad.wav,OAF,sad,goal,2.631156462585034,female
425,TESS,clean/TESS/YAF_jail_fear.wav,YAF,fearful,jail,1.445487528344671,female
426,TESS,clean/TESS/OAF_mode_disgust.wav,OAF,disgusted,mode,2.433469387755102,female
427,TESS,clean/TESS/OAF_mop_sad.wav,OAF,sad,mop,2.519002267573696,female
428,TESS,clean/TESS/OAF_hate_neutral.wav,OAF,neutral,hate,1.7867120181405896,female
429,TESS,clean/TESS/OAF_ripe_sad.wav,OAF,sad,ripe,2.523628117913832,female
430,TESS,clean/TESS/YAF_note_angry.wav,YAF,angry,note,2.2514739229024943,female
431,TESS,clean/TESS/YAF_chief_fear.wav,YAF,fearful,chief,1.7350566893424035,female
432,TESS,clean/TESS/YAF_choice_fear.wav,YAF,fearful,choice,1.2541043083900227,female
433,TESS,clean/TESS/YAF_rush_happy.wav,YAF,happy,rush,2.0742857142857143,female
434,TESS,clean/TESS/YAF_third_angry.wav,YAF,angry,third,2.1178684807256234,female
435,TESS,clean/TESS/YAF_red_angry.wav,YAF,angry,red,1.9382312925170069,female
436,TESS,clean/TESS/YAF_learn_fear.wav,YAF,fearful,learn,1.7889795918367346,female
437,TESS,clean/TESS/OAF_mop_happy.wav,OAF,happy,mop,2.181360544217687,female
438,TESS,clean/TESS/YAF_voice_fear.wav,YAF,fearful,voice,1.779047619047619,female
439,TESS,clean/TESS/OAF_hall_neutral.wav,OAF,neutral,hall,1.944263038548753,female
440,TESS,clean/TESS/OAF_bite_ps.wav,OAF,surprised,bite,1.6766439909297053,female
441,TESS,clean/TESS/YAF_lid_angry.wav,YAF,angry,lid,2.1239909297052155,female
442,TESS,clean/TESS/YAF_reach_angry.wav,YAF,angry,reach,2.057959183673469,female
443,TESS,clean/TESS/YAF_should_ps.wav,YAF,surprised,should,1.8625396825396825,female
444,TESS,clean/TESS/OAF_deep_ps.wav,OAF,surprised,deep,2.1215873015873017,female
445,TESS,clean/TESS/YAF_take_neutral.wav,YAF,neutral,take,1.8891156462585035,female
446,TESS,clean/TESS/YAF_hurl_sad.wav,YAF,sad,hurl,1.9873469387755103,female
447,TESS,clean/TESS/OAF_five_angry.wav,OAF,angry,five,1.5922902494331066,female
448,TESS,clean/TESS/YAF_keg_happy.wav,YAF,happy,keg,1.8498866213151928,female
449,TESS,clean/TESS/OAF_sheep_angry.wav,OAF,angry,sheep,1.6751020408163266,female
450,TESS,clean/TESS/OAF_lore_neutral.wav,OAF,neutral,lore,1.9026757369614513,female
451,TESS,clean/TESS/OAF_hash_sad.wav,OAF,sad,hash,2.358458049886621,female
452,TESS,clean/TESS/OAF_dab_angry.wav,OAF,angry,dab,1.5672108843537416,female
453,TESS,clean/TESS/YAF_late_angry.wav,YAF,angry,late,2.104625850340136,female
454,TESS,clean/TESS/YAF_gap_neutral.wav,YAF,neutral,gap,1.8909750566893424,female
455,TESS,clean/TESS/OAF_when_ps.wav,OAF,surprised,when,1.8317006802721087,female
456,TESS,clean/TESS/YAF_mood_disgust.wav,YAF,disgusted,mood,2.4212244897959185,female
457,TESS,clean/TESS/YAF_mess_disgust.wav,YAF,disgusted,mess,2.536780045351474,female
458,TESS,clean/TESS/OAF_five_sad.wav,OAF,sad,five,2.5476190476190474,female
459,TESS,clean/TESS/OAF_fat_angry.wav,OAF,angry,fat,1.564126984126984,female
460,TESS,clean/TESS/OAF_nice_neutral.wav,OAF,neutral,nice,2.0706122448979594,female
461,TESS,clean/TESS/OAF_knock_disgust.wav,OAF,disgusted,knock,2.4429024943310655,female
462,TESS,clean/TESS/YAF_pain_angry.wav,YAF,angry,pain,2.1844444444444444,female
463,TESS,clean/TESS/YAF_cab_disgust.wav,YAF,disgusted,cab,2.3994557823129252,female
464,TESS,clean/TESS/OAF_life_happy.wav,OAF,happy,life,1.9785941043083901,female
465,TESS,clean/TESS/YAF_neat_angry.wav,YAF,angry,neat,2.0296145124716554,female
466,TESS,clean/TESS/YAF_kite_neutral.wav,YAF,neutral,kite,1.9936054421768707,female
467,TESS,clean/TESS/OAF_raid_angry.wav,OAF,angry,raid,1.5680272108843538,female
468,TESS,clean/TESS/YAF_get_ps.wav,YAF,surprised,get,1.9328798185941043,female
469,TESS,clean/TESS/OAF_burn_fear.wav,OAF,fearful,burn,1.4535600907029478,female
470,TESS,clean/TESS/YAF_ripe_ps.wav,YAF,surprised,ripe,1.874421768707483,female
471,TESS,clean/TESS/YAF_shawl_disgust.wav,YAF,disgusted,shawl,2.4148299319727893,female
472,TESS,clean/TESS/OAF_third_ps.wav,OAF,surprised,third,1.9973696145124717,female
473,TESS,clean/TESS/OAF_name_angry.wav,OAF,angry,name,1.542766439909297,female
474,TESS,clean/TESS/YAF_page_neutral.wav,YAF,neutral,page,2.068798185941043,female
475,TESS,clean/TESS/OAF_doll_happy.wav,OAF,happy,doll,1.966031746031746,female
476,TESS,clean/TESS/OAF_soap_disgust.wav,OAF,disgusted,soap,2.414421768707483,female
477,TESS,clean/TESS/YAF_fit_happy.wav,YAF,happy,fit,2.0950113378684807,female
478,TESS,clean/TESS/OAF_read_neutral.wav,OAF,neutral,read,2.0083446712018143,female
479,TESS,clean/TESS/YAF_ring_happy.wav,YAF,happy,ring,1.9118367346938776,female
480,TESS,clean/TESS/OAF_juice_sad.wav,OAF,sad,juice,2.5372335600907028,female
481,TESS,clean/TESS/YAF_door_fear.wav,YAF,fearful,door,1.4327891156462584,female
482,TESS,clean/TESS/OAF_shack_happy.wav,OAF,happy,shack,1.9825850340136055,female
483,TESS,clean/TESS/OAF_calm_sad.wav,OAF,sad,calm,2.563174603174603,female
484,TESS,clean/TESS/OAF_jar_angry.wav,OAF,angry,jar,1.5581859410430838,female
485,TESS,clean/TESS/YAF_pick_sad.wav,YAF,sad,pick,2.400045351473923,female
486,TESS,clean/TESS/YAF_turn_ps.wav,YAF,surprised,turn,1.747437641723356,female
487,TESS,clean/TESS/YAF_death_sad.wav,YAF,sad,death,2.2657596371882085,female
488,TESS,clean/TESS/OAF_shirt_angry.wav,OAF,angry,shirt,1.6578231292517007,female
489,TESS,clean/TESS/YAF_take_ps.wav,YAF,surprised,take,2.3135147392290247,female
490,TESS,clean/TESS/YAF_loaf_sad.wav,YAF,sad,loaf,2.2420408163265306,female
491,TESS,clean/TESS/OAF_dead_angry.wav,OAF,angry,dead,1.4826757369614512,female
492,TESS,clean/TESS/OAF_date_sad.wav,OAF,sad,date,2.443174603174603,female
493,TESS,clean/TESS/YAF_near_sad.wav,YAF,sad,near,2.2363718820861678,female
494,TESS,clean/TESS/YAF_pain_ps.wav,YAF,surprised,pain,1.9424943310657596,female
495,TESS,clean/TESS/OAF_should_sad.wav,OAF,sad,should,2.635827664399093,female
496,TESS,clean/TESS/OAF_life_disgust.wav,OAF,disgusted,life,2.437596371882086,female
497,TESS,clean/TESS/OAF_germ_disgust.wav,OAF,disgusted,germ,2.5706575963718823,female
498,TESS,clean/TESS/YAF_bath_neutral.wav,YAF,neutral,bath,1.9854875283446711,female
499,TESS,clean/TESS/YAF_yearn_sad.wav,YAF,sad,yearn,2.109251700680272,female
500,TESS,clean/TESS/OAF_jail_disgust.wav,OAF,disgusted,jail,2.5420861678004534,female
501,TESS,clean/TESS/YAF_wife_disgust.wav,YAF,disgusted,wife,2.4578231292517008,female
502,TESS,clean/TESS/YAF_such_sad.wav,YAF,sad,such,2.303174603174603,female
503,TESS,clean/TESS/YAF_raise_happy.wav,YAF,happy,raise,1.966485260770975,female
504,TESS,clean/TESS/OAF_have_sad.wav,OAF,sad,have,2.4180498866213154,female
505,TESS,clean/TESS/YAF_gas_fear.wav,YAF,fearful,gas,1.6980045351473922,female
506,TESS,clean/TESS/OAF_merge_sad.wav,OAF,sad,merge,2.613877551020408,female
507,TESS,clean/TESS/YAF_have_neutral.wav,YAF,neutral,have,2.108027210884354,female
508,TESS,clean/TESS/YAF_make_happy.wav,YAF,happy,make,1.9440362811791383,female
509,TESS,clean/TESS/OAF_nice_sad.wav,OAF,sad,nice,2.698503401360544,female
510,TESS,clean/TESS/YAF_knock_ps.wav,YAF,surprised,knock,2.295147392290249,female
511,TESS,clean/TESS/YAF_chain_disgust.wav,YAF,disgusted,chain,2.6564625850340136,female
512,TESS,clean/TESS/OAF_thought_neutral.wav,OAF,neutral,thought,1.8243537414965987,female
513,TESS,clean/TESS/YAF_base_disgust.wav,YAF,disgusted,base,2.5116553287981858,female
514,TESS,clean/TESS/YAF_burn_sad.wav,YAF,sad,burn,2.1917913832199547,female
515,TESS,clean/TESS/OAF_talk_neutral.wav,OAF,neutral,talk,1.967891156462585,female
516,TESS,clean/TESS/OAF_goose_fear.wav,OAF,fearful,goose,1.5971882086167801,female
517,TESS,clean/TESS/OAF_lid_neutral.wav,OAF,neutral,lid,1.9785034013605443,female
518,TESS,clean/TESS/YAF_judge_disgust.wav,YAF,disgusted,judge,2.5217233560090704,female
519,TESS,clean/TESS/OAF_sail_neutral.wav,OAF,neutral,sail,2.0631292517006803,female
520,TESS,clean/TESS/YAF_mood_sad.wav,YAF,sad,mood,2.3012244897959184,female
521,TESS,clean/TESS/OAF_south_neutral.wav,OAF,neutral,south,2.3109750566893426,female
522,TESS,clean/TESS/OAF_mess_happy.wav,OAF,happy,mess,2.083718820861678,female
523,TESS,clean/TESS/OAF_bite_happy.wav,OAF,happy,bite,1.7424036281179138,female
524,TESS,clean/TESS/OAF_keep_sad.wav,OAF,sad,keep,2.769342403628118,female
525,TESS,clean/TESS/OAF_when_fear.wav,OAF,fearful,when,1.6421315192743764,female
526,TESS,clean/TESS/OAF_talk_happy.wav,OAF,happy,talk,2.224943310657596,female
527,TESS,clean/TESS/YAF_pike_ps.wav,YAF,surprised,pike,1.9113832199546485,female
528,TESS,clean/TESS/YAF_thin_ps.wav,YAF,surprised,thin,1.8729251700680272,female
529,TESS,clean/TESS/OAF_such_neutral.wav,OAF,neutral,such,2.0387755102040814,female
530,TESS,clean/TESS/YAF_mop_fear.wav,YAF,fearful,mop,1.4420408163265306,female
531,TESS,clean/TESS/YAF_tape_happy.wav,YAF,happy,tape,1.8419954648526078,female
532,TESS,clean/TESS/OAF_witch_angry.wav,OAF,angry,witch,1.5129251700680273,female
533,TESS,clean/TESS/YAF_lose_ps.wav,YAF,surprised,lose,1.9689795918367348,female
534,TESS,clean/TESS/YAF_sell_neutral.wav,YAF,neutral,sell,1.799092970521542,female
535,TESS,clean/TESS/OAF_choice_neutral.wav,OAF,neutral,choice,2.0629024943310657,female
536,TESS,clean/TESS/OAF_good_neutral.wav,OAF,neutral,good,1.8629931972789116,female
537,TESS,clean/TESS/OAF_pad_sad.wav,OAF,sad,pad,2.4471655328798185,female
538,TESS,clean/TESS/YAF_peg_fear.wav,YAF,fearful,peg,1.5563718820861678,female
539,TESS,clean/TESS/OAF_yearn_neutral.wav,OAF,neutral,yearn,1.9382766439909298,female
540,TESS,clean/TESS/YAF_rot_happy.wav,YAF,happy,rot,1.8512471655328797,female
541,TESS,clean/TESS/OAF_fall_happy.wav,OAF,happy,fall,1.975374149659864,female
542,TESS,clean/TESS/OAF_gin_angry.wav,OAF,angry,gin,1.5748299319727892,female
543,TESS,clean/TESS/YAF_match_ps.wav,YAF,surprised,match,1.8724263038548752,female
544,TESS,clean/TESS/YAF_shall_fear.wav,YAF,fearful,shall,1.80843537414966,female
545,TESS,clean/TESS/OAF_thin_disgust.wav,OAF,disgusted,thin,2.2095691609977326,female
546,TESS,clean/TESS/OAF_wheat_sad.wav,OAF,sad,wheat,2.4546938775510205,female
547,TESS,clean/TESS/YAF_red_neutral.wav,YAF,neutral,red,1.943718820861678,female
548,TESS,clean/TESS/OAF_yes_sad.wav,OAF,sad,yes,2.5893877551020408,female
549,TESS,clean/TESS/YAF_came_disgust.wav,YAF,disgusted,came,2.4132426303854877,female
550,TESS,clean/TESS/YAF_limb_fear.wav,YAF,fearful,limb,1.428390022675737,female
551,TESS,clean/TESS/OAF_fall_sad.wav,OAF,sad,fall,2.4770521541950115,female
552,TESS,clean/TESS/OAF_deep_fear.wav,OAF,fearful,deep,1.5815419501133787,female
553,TESS,clean/TESS/OAF_came_ps.wav,OAF,surprised,came,2.164671201814059,female
554,TESS,clean/TESS/YAF_rat_disgust.wav,YAF,disgusted,rat,2.5328344671201815,female
555,TESS,clean/TESS/OAF_seize_neutral.wav,OAF,neutral,seize,2.1356009070294784,female
556,TESS,clean/TESS/OAF_bath_sad.wav,OAF,sad,bath,2.58421768707483,female
557,TESS,clean/TESS/OAF_nag_ps.wav,OAF,surprised,nag,2.1459410430839,female
558,TESS,clean/TESS/YAF_have_happy.wav,YAF,happy,have,2.0115646258503403,female
559,TESS,clean/TESS/YAF_size_ps.wav,YAF,surprised,size,2.380498866213152,female
