,dataset,filename,actor,emotion,intensity,statement,repitition,length,gender
853,RAVDESS,clean/RAVDESS/Actor_23/03-01-03-01-02-02-23.wav,23,happy,normal,02,02,1.3537414965986394,male
854,RAVDESS,clean/RAVDESS/Actor_23/03-01-03-02-01-02-23.wav,23,happy,strong,01,02,1.2955555555555556,male
855,RAVDESS,clean/RAVDESS/Actor_23/03-01-01-01-02-01-23.wav,23,neutral,normal,02,01,1.6829024943310658,male
856,RAVDESS,clean/RAVDESS/Actor_23/03-01-02-01-02-02-23.wav,23,calm,normal,02,02,1.6764625850340136,male
857,RAVDESS,clean/RAVDESS/Actor_23/03-01-02-02-01-02-23.wav,23,calm,strong,01,02,1.987936507936508,male
858,RAVDESS,clean/RAVDESS/Actor_23/03-01-03-01-01-01-23.wav,23,happy,normal,01,01,1.374829931972789,male
859,RAVDESS,clean/RAVDESS/Actor_23/03-01-03-02-02-01-23.wav,23,happy,strong,02,01,1.2819047619047619,male
860,RAVDESS,clean/RAVDESS/Actor_23/03-01-04-02-02-01-23.wav,23,sad,strong,02,01,1.757641723356009,male
861,RAVDESS,clean/RAVDESS/Actor_23/03-01-07-02-02-02-23.wav,23,disgusted,strong,02,02,1.8254421768707483,male
862,RAVDESS,clean/RAVDESS/Actor_23/03-01-07-01-01-02-23.wav,23,disgusted,normal,01,02,1.5222222222222221,male
863,RAVDESS,clean/RAVDESS/Actor_23/03-01-04-01-01-01-23.wav,23,sad,normal,01,01,1.6287074829931973,male
864,RAVDESS,clean/RAVDESS/Actor_23/03-01-06-02-01-01-23.wav,23,fearful,strong,01,01,1.6709750566893424,male
865,RAVDESS,clean/RAVDESS/Actor_23/03-01-05-02-01-02-23.wav,23,angry,strong,01,02,1.3898412698412699,male
866,RAVDESS,clean/RAVDESS/Actor_23/03-01-05-01-02-02-23.wav,23,angry,normal,02,02,1.412063492063492,male
867,RAVDESS,clean/RAVDESS/Actor_23/03-01-06-01-02-01-23.wav,23,fearful,normal,02,01,1.2024489795918367,male
868,RAVDESS,clean/RAVDESS/Actor_23/03-01-08-01-01-02-23.wav,23,surprised,normal,01,02,1.3209523809523809,male
869,RAVDESS,clean/RAVDESS/Actor_23/03-01-08-02-02-02-23.wav,23,surprised,strong,02,02,1.3648526077097505,male
870,RAVDESS,clean/RAVDESS/Actor_23/03-01-03-02-01-01-23.wav,23,happy,strong,01,01,1.3132879818594105,male
871,RAVDESS,clean/RAVDESS/Actor_23/03-01-03-01-02-01-23.wav,23,happy,normal,02,01,1.3092517006802722,male
872,RAVDESS,clean/RAVDESS/Actor_23/03-01-02-02-02-02-23.wav,23,calm,strong,02,02,1.9435374149659863,male
873,RAVDESS,clean/RAVDESS/Actor_23/03-01-01-01-01-01-23.wav,23,neutral,normal,01,01,1.727437641723356,male
874,RAVDESS,clean/RAVDESS/Actor_23/03-01-02-01-01-02-23.wav,23,calm,normal,01,02,1.6412698412698412,male
875,RAVDESS,clean/RAVDESS/Actor_23/03-01-05-01-01-02-23.wav,23,angry,normal,01,02,1.4036281179138321,male
876,RAVDESS,clean/RAVDESS/Actor_23/03-01-06-01-01-01-23.wav,23,fearful,normal,01,01,1.5040816326530613,male
877,RAVDESS,clean/RAVDESS/Actor_23/03-01-06-02-02-01-23.wav,23,fearful,strong,02,01,1.626938775510204,male
878,RAVDESS,clean/RAVDESS/Actor_23/03-01-05-02-02-02-23.wav,23,angry,strong,02,02,1.4022675736961452,male
879,RAVDESS,clean/RAVDESS/Actor_23/03-01-07-01-02-02-23.wav,23,disgusted,normal,02,02,1.34281179138322,male
880,RAVDESS,clean/RAVDESS/Actor_23/03-01-04-01-02-01-23.wav,23,sad,normal,02,01,1.629705215419501,male
881,RAVDESS,clean/RAVDESS/Actor_23/03-01-04-02-01-01-23.wav,23,sad,strong,01,01,2.248344671201814,male
882,RAVDESS,clean/RAVDESS/Actor_23/03-01-07-02-01-02-23.wav,23,disgusted,strong,01,02,1.77859410430839,male
883,RAVDESS,clean/RAVDESS/Actor_23/03-01-08-02-01-02-23.wav,23,surprised,strong,01,02,1.4426757369614513,male
884,RAVDESS,clean/RAVDESS/Actor_23/03-01-08-01-02-02-23.wav,23,surprised,normal,02,02,1.3548299319727892,male
885,RAVDESS,clean/RAVDESS/Actor_23/03-01-06-01-02-02-23.wav,23,fearful,normal,02,02,1.1884807256235828,male
886,RAVDESS,clean/RAVDESS/Actor_23/03-01-05-01-02-01-23.wav,23,angry,normal,02,01,1.3599092970521542,male
887,RAVDESS,clean/RAVDESS/Actor_23/03-01-05-02-01-01-23.wav,23,angry,strong,01,01,1.466530612244898,male
888,RAVDESS,clean/RAVDESS/Actor_23/03-01-06-02-01-02-23.wav,23,fearful,strong,01,02,1.5257142857142858,male
889,RAVDESS,clean/RAVDESS/Actor_23/03-01-04-01-01-02-23.wav,23,sad,normal,01,02,1.6867120181405895,male
890,RAVDESS,clean/RAVDESS/Actor_23/03-01-07-01-01-01-23.wav,23,disgusted,normal,01,01,1.564126984126984,male
891,RAVDESS,clean/RAVDESS/Actor_23/03-01-07-02-02-01-23.wav,23,disgusted,strong,02,01,1.6567800453514738,male
892,RAVDESS,clean/RAVDESS/Actor_23/03-01-04-02-02-02-23.wav,23,sad,strong,02,02,2.1955102040816326,male
893,RAVDESS,clean/RAVDESS/Actor_23/03-01-08-02-02-01-23.wav,23,surprised,strong,02,01,1.3731972789115647,male
894,RAVDESS,clean/RAVDESS/Actor_23/03-01-08-01-01-01-23.wav,23,surprised,normal,01,01,1.3204081632653062,male
895,RAVDESS,clean/RAVDESS/Actor_23/03-01-03-02-02-02-23.wav,23,happy,strong,02,02,1.2975963718820862,male
896,RAVDESS,clean/RAVDESS/Actor_23/03-01-03-01-01-02-23.wav,23,happy,normal,01,02,1.3430385487528345,male
897,RAVDESS,clean/RAVDESS/Actor_23/03-01-02-02-01-01-23.wav,23,calm,strong,01,01,2.17718820861678,male
898,RAVDESS,clean/RAVDESS/Actor_23/03-01-02-01-02-01-23.wav,23,calm,normal,02,01,1.7022675736961452,male
899,RAVDESS,clean/RAVDESS/Actor_23/03-01-01-01-02-02-23.wav,23,neutral,normal,02,02,1.7645351473922903,male
900,RAVDESS,clean/RAVDESS/Actor_24/03-01-03-02-01-02-24.wav,24,happy,strong,01,02,1.8057596371882085,female
901,RAVDESS,clean/RAVDESS/Actor_24/03-01-03-01-02-02-24.wav,24,happy,normal,02,02,1.7768253968253969,female
902,RAVDESS,clean/RAVDESS/Actor_24/03-01-02-02-02-01-24.wav,24,calm,strong,02,01,2.030249433106576,female
903,RAVDESS,clean/RAVDESS/Actor_24/03-01-02-01-01-01-24.wav,24,calm,normal,01,01,1.5518820861678004,female
904,RAVDESS,clean/RAVDESS/Actor_24/03-01-01-01-01-02-24.wav,24,neutral,normal,01,02,1.6640362811791383,female
905,RAVDESS,clean/RAVDESS/Actor_24/03-01-06-01-01-02-24.wav,24,fearful,normal,01,02,2.173560090702948,female
906,RAVDESS,clean/RAVDESS/Actor_24/03-01-05-01-01-01-24.wav,24,angry,normal,01,01,2.1654875283446713,female
907,RAVDESS,clean/RAVDESS/Actor_24/03-01-05-02-02-01-24.wav,24,angry,strong,02,01,2.2424943310657595,female
908,RAVDESS,clean/RAVDESS/Actor_24/03-01-06-02-02-02-24.wav,24,fearful,strong,02,02,1.9250340136054422,female
909,RAVDESS,clean/RAVDESS/Actor_24/03-01-04-01-02-02-24.wav,24,sad,normal,02,02,1.6945578231292517,female
910,RAVDESS,clean/RAVDESS/Actor_24/03-01-07-01-02-01-24.wav,24,disgusted,normal,02,01,2.045986394557823,female
911,RAVDESS,clean/RAVDESS/Actor_24/03-01-07-02-01-01-24.wav,24,disgusted,strong,01,01,2.3443083900226758,female
912,RAVDESS,clean/RAVDESS/Actor_24/03-01-04-02-01-02-24.wav,24,sad,strong,01,02,2.5131972789115644,female
913,RAVDESS,clean/RAVDESS/Actor_24/03-01-08-02-01-01-24.wav,24,surprised,strong,01,01,2.093605442176871,female
914,RAVDESS,clean/RAVDESS/Actor_24/03-01-08-01-02-01-24.wav,24,surprised,normal,02,01,1.4346485260770976,female
915,RAVDESS,clean/RAVDESS/Actor_24/03-01-05-01-02-02-24.wav,24,angry,normal,02,02,2.244126984126984,female
916,RAVDESS,clean/RAVDESS/Actor_24/03-01-06-01-02-01-24.wav,24,fearful,normal,02,01,1.9878004535147393,female
917,RAVDESS,clean/RAVDESS/Actor_24/03-01-06-02-01-01-24.wav,24,fearful,strong,01,01,2.323809523809524,female
918,RAVDESS,clean/RAVDESS/Actor_24/03-01-05-02-01-02-24.wav,24,angry,strong,01,02,2.380861678004535,female
919,RAVDESS,clean/RAVDESS/Actor_24/03-01-07-01-01-02-24.wav,24,disgusted,normal,01,02,2.2175510204081634,female
920,RAVDESS,clean/RAVDESS/Actor_24/03-01-04-01-01-01-24.wav,24,sad,normal,01,01,1.9222222222222223,female
921,RAVDESS,clean/RAVDESS/Actor_24/03-01-04-02-02-01-24.wav,24,sad,strong,02,01,2.5706575963718823,female
922,RAVDESS,clean/RAVDESS/Actor_24/03-01-07-02-02-02-24.wav,24,disgusted,strong,02,02,2.6442630385487527,female
923,RAVDESS,clean/RAVDESS/Actor_24/03-01-08-02-02-02-24.wav,24,surprised,strong,02,02,2.0853514739229024,female
924,RAVDESS,clean/RAVDESS/Actor_24/03-01-08-01-01-02-24.wav,24,surprised,normal,01,02,1.6490249433106576,female
925,RAVDESS,clean/RAVDESS/Actor_24/03-01-03-02-02-01-24.wav,24,happy,strong,02,01,1.9528798185941043,female
926,RAVDESS,clean/RAVDESS/Actor_24/03-01-03-01-01-01-24.wav,24,happy,normal,01,01,1.6701133786848072,female
927,RAVDESS,clean/RAVDESS/Actor_24/03-01-02-02-01-02-24.wav,24,calm,strong,01,02,2.0717006802721087,female
928,RAVDESS,clean/RAVDESS/Actor_24/03-01-01-01-02-01-24.wav,24,neutral,normal,02,01,1.6834467120181407,female
929,RAVDESS,clean/RAVDESS/Actor_24/03-01-02-01-02-02-24.wav,24,calm,normal,02,02,1.7123809523809523,female
930,RAVDESS,clean/RAVDESS/Actor_24/03-01-04-02-01-01-24.wav,24,sad,strong,01,01,2.323265306122449,female
931,RAVDESS,clean/RAVDESS/Actor_24/03-01-07-02-01-02-24.wav,24,disgusted,strong,01,02,2.6727891156462587,female
932,RAVDESS,clean/RAVDESS/Actor_24/03-01-07-01-02-02-24.wav,24,disgusted,normal,02,02,2.16,female
933,RAVDESS,clean/RAVDESS/Actor_24/03-01-04-01-02-01-24.wav,24,sad,normal,02,01,1.5630839002267574,female
934,RAVDESS,clean/RAVDESS/Actor_24/03-01-06-02-02-01-24.wav,24,fearful,strong,02,01,1.6740589569160997,female
935,RAVDESS,clean/RAVDESS/Actor_24/03-01-05-02-02-02-24.wav,24,angry,strong,02,02,2.839546485260771,female
936,RAVDESS,clean/RAVDESS/Actor_24/03-01-05-01-01-02-24.wav,24,angry,normal,01,02,1.7904761904761906,female
937,RAVDESS,clean/RAVDESS/Actor_24/03-01-06-01-01-01-24.wav,24,fearful,normal,01,01,2.1464852607709752,female
938,RAVDESS,clean/RAVDESS/Actor_24/03-01-08-01-02-02-24.wav,24,surprised,normal,02,02,1.4551020408163264,female
939,RAVDESS,clean/RAVDESS/Actor_24/03-01-08-02-01-02-24.wav,24,surprised,strong,01,02,1.997278911564626,female
940,RAVDESS,clean/RAVDESS/Actor_24/03-01-01-01-01-01-24.wav,24,neutral,normal,01,01,1.7057142857142857,female
941,RAVDESS,clean/RAVDESS/Actor_24/03-01-02-01-01-02-24.wav,24,calm,normal,01,02,1.5137868480725623,female
942,RAVDESS,clean/RAVDESS/Actor_24/03-01-02-02-02-02-24.wav,24,calm,strong,02,02,2.093560090702948,female
943,RAVDESS,clean/RAVDESS/Actor_24/03-01-03-01-02-01-24.wav,24,happy,normal,02,01,1.5434013605442176,female
944,RAVDESS,clean/RAVDESS/Actor_24/03-01-03-02-01-01-24.wav,24,happy,strong,01,01,2.114920634920635,female
945,RAVDESS,clean/RAVDESS/Actor_24/03-01-02-01-02-01-24.wav,24,calm,normal,02,01,1.8550566893424036,female
946,RAVDESS,clean/RAVDESS/Actor_24/03-01-01-01-02-02-24.wav,24,neutral,normal,02,02,1.6277551020408163,female
947,RAVDESS,clean/RAVDESS/Actor_24/03-01-02-02-01-01-24.wav,24,calm,strong,01,01,2.1285714285714286,female
948,RAVDESS,clean/RAVDESS/Actor_24/03-01-03-01-01-02-24.wav,24,happy,normal,01,02,1.886530612244898,female
949,RAVDESS,clean/RAVDESS/Actor_24/03-01-03-02-02-02-24.wav,24,happy,strong,02,02,2.0182766439909297,female
950,RAVDESS,clean/RAVDESS/Actor_24/03-01-07-02-02-01-24.wav,24,disgusted,strong,02,01,2.3834013605442177,female
951,RAVDESS,clean/RAVDESS/Actor_24/03-01-04-02-02-02-24.wav,24,sad,strong,02,02,2.2545578231292516,female
952,RAVDESS,clean/RAVDESS/Actor_24/03-01-04-01-01-02-24.wav,24,sad,normal,01,02,1.9495691609977324,female
953,RAVDESS,clean/RAVDESS/Actor_24/03-01-07-01-01-01-24.wav,24,disgusted,normal,01,01,2.3258503401360544,female
954,RAVDESS,clean/RAVDESS/Actor_24/03-01-05-02-01-01-24.wav,24,angry,strong,01,01,2.4117460317460315,female
955,RAVDESS,clean/RAVDESS/Actor_24/03-01-06-02-01-02-24.wav,24,fearful,strong,01,02,2.0430385487528344,female
956,RAVDESS,clean/RAVDESS/Actor_24/03-01-06-01-02-02-24.wav,24,fearful,normal,02,02,2.0486167800453514,female
957,RAVDESS,clean/RAVDESS/Actor_24/03-01-05-01-02-01-24.wav,24,angry,normal,02,01,1.7378231292517006,female
958,RAVDESS,clean/RAVDESS/Actor_24/03-01-08-01-01-01-24.wav,24,surprised,normal,01,01,1.3346938775510204,female
959,RAVDESS,clean/RAVDESS/Actor_24/03-01-08-02-02-01-24.wav,24,surprised,strong,02,01,2.1533786848072562,female
960,RAVDESS,clean/RAVDESS/Actor_22/03-01-05-01-01-01-22.wav,22,angry,normal,01,01,1.7825396825396826,female
961,RAVDESS,clean/RAVDESS/Actor_22/03-01-06-01-01-02-22.wav,22,fearful,normal,01,02,1.7476643990929706,female
962,RAVDESS,clean/RAVDESS/Actor_22/03-01-06-02-02-02-22.wav,22,fearful,strong,02,02,2.044580498866213,female
963,RAVDESS,clean/RAVDESS/Actor_22/03-01-05-02-02-01-22.wav,22,angry,strong,02,01,2.4156462585034015,female
964,RAVDESS,clean/RAVDESS/Actor_22/03-01-07-01-02-01-22.wav,22,disgusted,normal,02,01,1.8545124716553287,female
965,RAVDESS,clean/RAVDESS/Actor_22/03-01-04-01-02-02-22.wav,22,sad,normal,02,02,1.7765079365079366,female
966,RAVDESS,clean/RAVDESS/Actor_22/03-01-04-02-01-02-22.wav,22,sad,strong,01,02,1.7064399092970521,female
967,RAVDESS,clean/RAVDESS/Actor_22/03-01-07-02-01-01-22.wav,22,disgusted,strong,01,01,2.2692063492063492,female
968,RAVDESS,clean/RAVDESS/Actor_22/03-01-08-02-01-01-22.wav,22,surprised,strong,01,01,1.6624943310657596,female
969,RAVDESS,clean/RAVDESS/Actor_22/03-01-08-01-02-01-22.wav,22,surprised,normal,02,01,1.5342857142857143,female
970,RAVDESS,clean/RAVDESS/Actor_22/03-01-03-02-01-02-22.wav,22,happy,strong,01,02,2.111519274376417,female
971,RAVDESS,clean/RAVDESS/Actor_22/03-01-03-01-02-02-22.wav,22,happy,normal,02,02,1.5803628117913833,female
972,RAVDESS,clean/RAVDESS/Actor_22/03-01-02-02-02-01-22.wav,22,calm,strong,02,01,1.6932426303854875,female
973,RAVDESS,clean/RAVDESS/Actor_22/03-01-01-01-01-02-22.wav,22,neutral,normal,01,02,1.5020408163265306,female
974,RAVDESS,clean/RAVDESS/Actor_22/03-01-02-01-01-01-22.wav,22,calm,normal,01,01,1.5480725623582767,female
975,RAVDESS,clean/RAVDESS/Actor_22/03-01-03-02-02-01-22.wav,22,happy,strong,02,01,1.9839909297052154,female
976,RAVDESS,clean/RAVDESS/Actor_22/03-01-03-01-01-01-22.wav,22,happy,normal,01,01,1.7096145124716553,female
977,RAVDESS,clean/RAVDESS/Actor_22/03-01-02-02-01-02-22.wav,22,calm,strong,01,02,1.8192743764172337,female
978,RAVDESS,clean/RAVDESS/Actor_22/03-01-02-01-02-02-22.wav,22,calm,normal,02,02,1.6275283446712019,female
979,RAVDESS,clean/RAVDESS/Actor_22/03-01-01-01-02-01-22.wav,22,neutral,normal,02,01,1.6395918367346938,female
980,RAVDESS,clean/RAVDESS/Actor_22/03-01-06-01-02-01-22.wav,22,fearful,normal,02,01,1.99437641723356,female
981,RAVDESS,clean/RAVDESS/Actor_22/03-01-05-01-02-02-22.wav,22,angry,normal,02,02,2.11437641723356,female
982,RAVDESS,clean/RAVDESS/Actor_22/03-01-05-02-01-02-22.wav,22,angry,strong,01,02,1.952562358276644,female
983,RAVDESS,clean/RAVDESS/Actor_22/03-01-06-02-01-01-22.wav,22,fearful,strong,01,01,1.946575963718821,female
984,RAVDESS,clean/RAVDESS/Actor_22/03-01-04-01-01-01-22.wav,22,sad,normal,01,01,1.6476190476190475,female
985,RAVDESS,clean/RAVDESS/Actor_22/03-01-07-01-01-02-22.wav,22,disgusted,normal,01,02,1.933922902494331,female
986,RAVDESS,clean/RAVDESS/Actor_22/03-01-07-02-02-02-22.wav,22,disgusted,strong,02,02,2.2577777777777777,female
987,RAVDESS,clean/RAVDESS/Actor_22/03-01-04-02-02-01-22.wav,22,sad,strong,02,01,1.8001814058956915,female
988,RAVDESS,clean/RAVDESS/Actor_22/03-01-08-02-02-02-22.wav,22,surprised,strong,02,02,1.7263038548752834,female
989,RAVDESS,clean/RAVDESS/Actor_22/03-01-08-01-01-02-22.wav,22,surprised,normal,01,02,1.6528344671201813,female
990,RAVDESS,clean/RAVDESS/Actor_22/03-01-02-01-01-02-22.wav,22,calm,normal,01,02,1.5638548752834467,female
991,RAVDESS,clean/RAVDESS/Actor_22/03-01-01-01-01-01-22.wav,22,neutral,normal,01,01,1.6226757369614513,female
992,RAVDESS,clean/RAVDESS/Actor_22/03-01-02-02-02-02-22.wav,22,calm,strong,02,02,1.822312925170068,female
993,RAVDESS,clean/RAVDESS/Actor_22/03-01-03-01-02-01-22.wav,22,happy,normal,02,01,1.5597278911564625,female
994,RAVDESS,clean/RAVDESS/Actor_22/03-01-03-02-01-01-22.wav,22,happy,strong,01,01,1.9272562358276644,female
995,RAVDESS,clean/RAVDESS/Actor_22/03-01-07-02-01-02-22.wav,22,disgusted,strong,01,02,2.2057142857142855,female
996,RAVDESS,clean/RAVDESS/Actor_22/03-01-04-02-01-01-22.wav,22,sad,strong,01,01,1.7532879818594105,female
997,RAVDESS,clean/RAVDESS/Actor_22/03-01-04-01-02-01-22.wav,22,sad,normal,02,01,1.768888888888889,female
998,RAVDESS,clean/RAVDESS/Actor_22/03-01-07-01-02-02-22.wav,22,disgusted,normal,02,02,1.9023582766439908,female
999,RAVDESS,clean/RAVDESS/Actor_22/03-01-05-02-02-02-22.wav,22,angry,strong,02,02,2.389705215419501,female
1000,RAVDESS,clean/RAVDESS/Actor_22/03-01-06-02-02-01-22.wav,22,fearful,strong,02,01,1.979954648526077,female
1001,RAVDESS,clean/RAVDESS/Actor_22/03-01-06-01-01-01-22.wav,22,fearful,normal,01,01,1.6985487528344672,female
1002,RAVDESS,clean/RAVDESS/Actor_22/03-01-05-01-01-02-22.wav,22,angry,normal,01,02,1.7881632653061224,female
1003,RAVDESS,clean/RAVDESS/Actor_22/03-01-08-01-02-02-22.wav,22,surprised,normal,02,02,1.688299319727891,female
1004,RAVDESS,clean/RAVDESS/Actor_22/03-01-08-02-01-02-22.wav,22,surprised,strong,01,02,1.8214965986394558,female
1005,RAVDESS,clean/RAVDESS/Actor_22/03-01-04-02-02-02-22.wav,22,sad,strong,02,02,1.9025850340136055,female
1006,RAVDESS,clean/RAVDESS/Actor_22/03-01-07-02-02-01-22.wav,22,disgusted,strong,02,01,2.1510204081632653,female
1007,RAVDESS,clean/RAVDESS/Actor_22/03-01-07-01-01-01-22.wav,22,disgusted,normal,01,01,1.7452607709750567,female
1008,RAVDESS,clean/RAVDESS/Actor_22/03-01-04-01-01-02-22.wav,22,sad,normal,01,02,1.7556009070294785,female
1009,RAVDESS,clean/RAVDESS/Actor_22/03-01-06-02-01-02-22.wav,22,fearful,strong,01,02,1.9251700680272108,female
1010,RAVDESS,clean/RAVDESS/Actor_22/03-01-05-02-01-01-22.wav,22,angry,strong,01,01,1.9610884353741496,female
1011,RAVDESS,clean/RAVDESS/Actor_22/03-01-05-01-02-01-22.wav,22,angry,normal,02,01,1.9412244897959183,female
1012,RAVDESS,clean/RAVDESS/Actor_22/03-01-06-01-02-02-22.wav,22,fearful,normal,02,02,1.6824943310657596,female
1013,RAVDESS,clean/RAVDESS/Actor_22/03-01-08-01-01-01-22.wav,22,surprised,normal,01,01,1.606031746031746,female
1014,RAVDESS,clean/RAVDESS/Actor_22/03-01-08-02-02-01-22.wav,22,surprised,strong,02,01,1.8039002267573696,female
1015,RAVDESS,clean/RAVDESS/Actor_22/03-01-01-01-02-02-22.wav,22,neutral,normal,02,02,1.6031292517006803,female
1016,RAVDESS,clean/RAVDESS/Actor_22/03-01-02-01-02-01-22.wav,22,calm,normal,02,01,1.647891156462585,female
1017,RAVDESS,clean/RAVDESS/Actor_22/03-01-02-02-01-01-22.wav,22,calm,strong,01,01,1.7833560090702947,female
1018,RAVDESS,clean/RAVDESS/Actor_22/03-01-03-01-01-02-22.wav,22,happy,normal,01,02,1.4814512471655328,female
1019,RAVDESS,clean/RAVDESS/Actor_22/03-01-03-02-02-02-22.wav,22,happy,strong,02,02,2.04140589569161,female
1020,RAVDESS,clean/RAVDESS/Actor_14/03-01-08-01-01-01-14.wav,14,surprised,normal,01,01,1.6313832199546485,female
1021,RAVDESS,clean/RAVDESS/Actor_14/03-01-08-02-02-01-14.wav,14,surprised,strong,02,01,1.7189115646258504,female
1022,RAVDESS,clean/RAVDESS/Actor_14/03-01-04-02-02-02-14.wav,14,sad,strong,02,02,1.908843537414966,female
1023,RAVDESS,clean/RAVDESS/Actor_14/03-01-07-02-02-01-14.wav,14,disgusted,strong,02,01,1.7840362811791384,female
1024,RAVDESS,clean/RAVDESS/Actor_14/03-01-07-01-01-01-14.wav,14,disgusted,normal,01,01,2.074421768707483,female
1025,RAVDESS,clean/RAVDESS/Actor_14/03-01-04-01-01-02-14.wav,14,sad,normal,01,02,1.579546485260771,female
1026,RAVDESS,clean/RAVDESS/Actor_14/03-01-06-02-01-02-14.wav,14,fearful,strong,01,02,1.916326530612245,female
1027,RAVDESS,clean/RAVDESS/Actor_14/03-01-05-02-01-01-14.wav,14,angry,strong,01,01,2.5596825396825396,female
1028,RAVDESS,clean/RAVDESS/Actor_14/03-01-05-01-02-01-14.wav,14,angry,normal,02,01,1.683764172335601,female
1029,RAVDESS,clean/RAVDESS/Actor_14/03-01-06-01-02-02-14.wav,14,fearful,normal,02,02,1.3556916099773242,female
1030,RAVDESS,clean/RAVDESS/Actor_14/03-01-01-01-02-02-14.wav,14,neutral,normal,02,02,1.5261678004535146,female
1031,RAVDESS,clean/RAVDESS/Actor_14/03-01-02-01-02-01-14.wav,14,calm,normal,02,01,1.423265306122449,female
1032,RAVDESS,clean/RAVDESS/Actor_14/03-01-02-02-01-01-14.wav,14,calm,strong,01,01,1.0655328798185941,female
1033,RAVDESS,clean/RAVDESS/Actor_14/03-01-03-01-01-02-14.wav,14,happy,normal,01,02,1.7290702947845804,female
1034,RAVDESS,clean/RAVDESS/Actor_14/03-01-03-02-02-02-14.wav,14,happy,strong,02,02,2.0494784580498866,female
1035,RAVDESS,clean/RAVDESS/Actor_14/03-01-02-01-01-02-14.wav,14,calm,normal,01,02,1.4733786848072563,female
1036,RAVDESS,clean/RAVDESS/Actor_14/03-01-01-01-01-01-14.wav,14,neutral,normal,01,01,1.3974149659863946,female
1037,RAVDESS,clean/RAVDESS/Actor_14/03-01-02-02-02-02-14.wav,14,calm,strong,02,02,1.7936507936507937,female
1038,RAVDESS,clean/RAVDESS/Actor_14/03-01-03-01-02-01-14.wav,14,happy,normal,02,01,1.4083900226757369,female
1039,RAVDESS,clean/RAVDESS/Actor_14/03-01-03-02-01-01-14.wav,14,happy,strong,01,01,2.0761904761904764,female
1040,RAVDESS,clean/RAVDESS/Actor_14/03-01-08-01-02-02-14.wav,14,surprised,normal,02,02,1.354013605442177,female
1041,RAVDESS,clean/RAVDESS/Actor_14/03-01-08-02-01-02-14.wav,14,surprised,strong,01,02,1.7173242630385488,female
1042,RAVDESS,clean/RAVDESS/Actor_14/03-01-07-02-01-02-14.wav,14,disgusted,strong,01,02,1.7779138321995465,female
1043,RAVDESS,clean/RAVDESS/Actor_14/03-01-04-02-01-01-14.wav,14,sad,strong,01,01,1.8769614512471655,female
1044,RAVDESS,clean/RAVDESS/Actor_14/03-01-04-01-02-01-14.wav,14,sad,normal,02,01,1.4277551020408163,female
1045,RAVDESS,clean/RAVDESS/Actor_14/03-01-07-01-02-02-14.wav,14,disgusted,normal,02,02,1.8307936507936509,female
1046,RAVDESS,clean/RAVDESS/Actor_14/03-01-05-02-02-02-14.wav,14,angry,strong,02,02,2.5974149659863945,female
1047,RAVDESS,clean/RAVDESS/Actor_14/03-01-06-02-02-01-14.wav,14,fearful,strong,02,01,1.8402721088435374,female
1048,RAVDESS,clean/RAVDESS/Actor_14/03-01-06-01-01-01-14.wav,14,fearful,normal,01,01,1.316326530612245,female
1049,RAVDESS,clean/RAVDESS/Actor_14/03-01-05-01-01-02-14.wav,14,angry,normal,01,02,1.6889342403628118,female
1050,RAVDESS,clean/RAVDESS/Actor_14/03-01-03-02-02-01-14.wav,14,happy,strong,02,01,2.163809523809524,female
1051,RAVDESS,clean/RAVDESS/Actor_14/03-01-03-01-01-01-14.wav,14,happy,normal,01,01,1.9215873015873015,female
1052,RAVDESS,clean/RAVDESS/Actor_14/03-01-02-02-01-02-14.wav,14,calm,strong,01,02,1.5588662131519275,female
1053,RAVDESS,clean/RAVDESS/Actor_14/03-01-02-01-02-02-14.wav,14,calm,normal,02,02,1.5236734693877552,female
1054,RAVDESS,clean/RAVDESS/Actor_14/03-01-01-01-02-01-14.wav,14,neutral,normal,02,01,1.3985034013605442,female
1055,RAVDESS,clean/RAVDESS/Actor_14/03-01-08-02-02-02-14.wav,14,surprised,strong,02,02,1.7722448979591836,female
1056,RAVDESS,clean/RAVDESS/Actor_14/03-01-08-01-01-02-14.wav,14,surprised,normal,01,02,1.5998639455782313,female
1057,RAVDESS,clean/RAVDESS/Actor_14/03-01-06-01-02-01-14.wav,14,fearful,normal,02,01,1.3690702947845805,female
1058,RAVDESS,clean/RAVDESS/Actor_14/03-01-05-01-02-02-14.wav,14,angry,normal,02,02,1.9327891156462584,female
1059,RAVDESS,clean/RAVDESS/Actor_14/03-01-05-02-01-02-14.wav,14,angry,strong,01,02,2.68734693877551,female
1060,RAVDESS,clean/RAVDESS/Actor_14/03-01-06-02-01-01-14.wav,14,fearful,strong,01,01,1.9025850340136055,female
1061,RAVDESS,clean/RAVDESS/Actor_14/03-01-04-01-01-01-14.wav,14,sad,normal,01,01,1.6485260770975056,female
1062,RAVDESS,clean/RAVDESS/Actor_14/03-01-07-01-01-02-14.wav,14,disgusted,normal,01,02,1.6931519274376416,female
1063,RAVDESS,clean/RAVDESS/Actor_14/03-01-07-02-02-02-14.wav,14,disgusted,strong,02,02,1.8360090702947847,female
1064,RAVDESS,clean/RAVDESS/Actor_14/03-01-04-02-02-01-14.wav,14,sad,strong,02,01,1.6868480725623582,female
